"samples","type","X1007_s_at","X1053_at","X117_at","X121_at","X1255_g_at","X1294_at","X1316_at","X1320_at","X1405_i_at","X1431_at","X1438_at","X1487_at","X1494_f_at","X1552256_a_at","X1552257_a_at","X1552258_at","X1552261_at","X1552263_at","X1552264_a_at","X1552266_at","X1552269_at","X1552271_at","X1552272_a_at","X1552274_at","X1552275_s_at","X1552276_a_at","X1552277_a_at","X1552278_a_at","X1552279_a_at","X1552280_at","X1552281_at","X1552283_s_at","X1552286_at","X1552287_s_at","X1552288_at","X1552289_a_at","X1552291_at","X1552293_at","X1552295_a_at","X1552296_at","X1552299_at","X1552301_a_at","X1552302_at","X1552303_a_at","X1552304_at","X1552306_at","X1552307_a_at","X1552309_a_at","X1552310_at","X1552311_a_at","X1552312_a_at","X1552314_a_at","X1552315_at","X1552316_a_at","X1552318_at","X1552319_a_at","X1552320_a_at","X1552321_a_at","X1552322_at","X1552323_s_at","X1552325_at","X1552326_a_at","X1552327_at","X1552329_at","X1552330_at","X1552332_at","X1552334_at","X1552335_at","X1552337_s_at","X1552338_at","X1552340_at","X1552343_s_at","X1552344_s_at","X1552347_at","X1552348_at","X1552349_a_at","X1552354_at","X1552355_s_at","X1552359_at","X1552360_a_at","X1552362_a_at","X1552364_s_at","X1552365_at","X1552367_a_at","X1552368_at","X1552370_at","X1552372_at","X1552373_s_at","X1552375_at","X1552377_s_at","X1552378_s_at","X1552379_at","X1552381_at","X1552383_at","X1552384_a_at","X1552386_at","X1552388_at","X1552389_at","X1552390_a_at","X1552391_at","X1552393_at","X1552394_a_at","X1552395_at","X1552396_at","X1552398_a_at","X1552399_a_at","X1552400_a_at","X1552401_a_at","X1552402_at","X1552405_at","X1552408_at","X1552409_a_at","X1552410_at","X1552411_at","X1552412_a_at","X1552414_at","X1552415_a_at","X1552417_a_at","X1552418_at","X1552419_s_at","X1552421_a_at","X1552422_at","X1552423_at","X1552424_at","X1552425_a_at","X1552426_a_at","X1552427_at","X1552430_at","X1552432_at","X1552436_a_at","X1552438_a_at","X1552439_s_at","X1552440_at","X1552445_a_at","X1552448_a_at","X1552449_a_at","X1552450_a_at","X1552452_at","X1552453_a_at","X1552455_at","X1552456_a_at","X1552457_a_at","X1552458_at","X1552459_a_at","X1552461_at","X1552463_at","X1552466_x_at","X1552467_at"
865,"ependymoma",12.9300009943151,8.03509181384397,6.82086500111179,9.53388686882346,4.31941158765331,7.8486105079552,6.44581480416435,7.03289525868396,5.65023000350275,5.55069816743538,8.99004420737701,8.40425825027295,7.42748128737258,8.95204942481909,8.91880734840993,6.13983217494158,5.69435497493549,6.63674886052198,9.44439082954271,5.66890318378334,8.36602072530969,6.81835350464867,6.89609498876485,7.52064916776227,7.30463702021563,6.81471627819584,8.69833124475197,7.22093000072983,8.69490489312235,5.74255878875136,7.99744317408681,8.72307112394114,6.88331472093242,7.62578764921066,5.55712588113047,6.91071833350136,8.48655446356391,6.38910144423451,9.6140321066921,8.80942292603259,6.92130827211634,6.3436042355293,4.06584724428991,6.18605388467136,5.70981812280361,6.36303040543508,6.42699134291232,6.62667859110213,9.09524779135499,7.43122373022446,8.416795299346,5.52096225492051,6.4189068077877,5.69403137389057,6.00265192817186,6.00976232729088,6.63844676329275,8.32751572797367,3.90347430946935,6.29360769344011,4.46790541900631,8.31649078140758,5.72037353051195,8.44622234756432,8.14466159244036,8.18105219592936,6.67199212146184,7.55621585242695,5.86980625140163,5.26111387018381,6.16876820275068,6.07137102492066,8.36519558585679,9.65853763884506,8.42647222014606,6.20888235686986,6.90433380385907,6.87861661676168,3.85214142260287,6.75545028142449,7.0235726269361,7.1499045947624,6.52359579636736,5.98172166493032,4.80587023652776,7.90631480105192,3.47022173740527,3.45620762600955,6.06092242892159,8.42076560127779,9.72085619139942,3.1583442127286,6.51330545107769,7.75742674042258,6.00024948771583,5.44068012979329,6.49630375789853,3.60658681125341,3.70262110662362,4.42183529362014,3.70427716220675,3.49450035662226,8.84010030219883,6.16220732309395,4.75286251907214,5.80502776644148,7.5857650307524,4.46176600905344,5.33095547244721,6.41972871896928,4.61387933549163,8.07415504918151,7.10267699825374,10.0379503597774,5.03385221468417,5.69834751253158,7.74899007406473,7.86143338131385,5.79152479541398,7.76516978797989,4.83449653526174,7.88143835507946,7.54236905545221,4.11665538537884,6.13051724720723,10.7024389022298,4.33877235827441,4.51802090811862,7.33736593845738,5.43041302807398,6.34767392046809,4.79902714071325,4.85148050278609,12.2943543969105,6.41704772197317,4.87394229373552,7.28460497748052,4.94419966651702,4.80993109707637,5.56488221246122,5.75579486972241,4.67708975479022,3.98692749170862,5.5301815986108,4.17456728163432,4.90890015302744,3.83971134079121,7.3026174717014
866,"ependymoma",12.162547104994,7.72342099983044,7.34473191768186,9.39260050088128,4.20601242358205,7.53182358134107,5.99946316347473,6.63466568879732,6.39644657669458,5.35360280964449,7.55685583648585,7.39705611852975,7.27910781969055,8.78878591391178,8.0931850071224,6.1593841370849,6.10263880167293,5.6859699629231,8.9296096522975,6.19797766929993,8.2247082543551,6.39480822573096,6.48432543840759,6.71559434455633,6.75417247137542,6.7074923044887,8.05074578648924,6.7637854996716,8.23320413270492,6.07232665043964,7.49632914082856,8.2015500646726,6.61560732630555,6.31785819724645,6.4756808042779,6.36787084225934,7.47417908616885,6.15318517925198,8.63242466951905,8.27453349722825,7.88366398534283,6.80626955085996,4.44319625836338,5.91432452797703,5.8352429851728,5.63164995797329,6.48259413813883,6.90289668762171,7.56326450497796,7.6368470487404,6.6324317404906,5.63645012060493,6.45309689602207,5.51042857367648,5.91263196818065,6.46685583758055,6.08713662819736,8.55974531632803,4.26302099188858,6.24218051334294,5.87134344976264,10.0694387668153,5.19978866105426,6.79726358381731,6.90298478116694,7.72788947185571,5.67893560512986,7.43325685747191,5.64522724729332,4.99423474489581,6.46794829864883,5.920201672361,6.78631857022486,8.00842480051894,7.89671874904218,6.29590783914264,7.75287114757784,7.26118289735621,3.82435520890486,5.94135256381858,6.90161912688482,6.4346315788614,6.89213827812021,6.72818766671028,5.39910897479103,7.45288660082223,3.59121786262964,3.47568536657409,6.5309815218059,8.19156598604154,5.68697913898591,3.49649447244208,5.69041342799917,9.16902229412576,5.74906500817105,5.67012777077911,5.39670585517472,4.34314628506368,3.69115886024394,4.37802614319435,3.65193589004242,3.66447605757293,8.19178764432534,6.34829905317077,5.03268606689691,5.38458013562936,6.17134867098178,4.80883854498733,5.83756381903787,6.28216218047103,4.5996915414715,7.94243170539651,6.10108064508905,10.3294715607601,5.32544281045449,6.16655115419712,7.86343273657977,5.7929881191567,5.94039775899141,8.13898286404759,4.53975990072407,8.97599508615607,8.62123207573024,4.27415645453508,5.61229150626534,8.96114837782397,4.31166175394735,4.46148959926926,6.81582512113285,5.90138768994254,5.52079907738043,6.4237171144319,5.60823472676517,5.83937795212292,9.00544942472762,4.73597044460465,7.8205545029754,5.02585817979508,4.61734818783805,5.42339136556192,6.70001198509716,4.95971999722766,3.90790330474136,5.67692748553421,3.85845068582794,4.91712658556318,4.65585523443438,7.49754409922006
867,"ependymoma",12.3209975856006,9.16435887068959,7.65240692799953,9.41895783265059,4.32459240632771,8.24175530847235,6.43457681976614,6.275320539716,5.76944834135634,5.24430507443542,7.052614490608,8.41444289015929,7.22782454796036,8.3914528053093,9.14405651380849,5.83238881037858,6.08575754600881,7.56210115042835,7.23628285238209,6.65839595566164,9.39857788610737,6.84353064566247,6.99879265094765,6.37771122869667,6.15586645139968,6.46735041791334,9.59894972955507,6.99613805318261,8.22573768112793,5.39096438848104,7.68879368242368,9.64243254706689,7.04945252647721,7.43494554403017,5.05401535344461,6.07956042751831,7.71286868419612,6.55066842714112,8.7627745207543,9.03874766915716,6.96258413579652,6.03179050395169,3.70267971737999,6.53794368322469,5.48273835693478,5.53687468367609,6.06009797058367,7.07296463057073,9.12687931846098,8.30974870174025,6.33741714786073,5.29351135040849,6.94351466370526,6.02239478499441,5.20122055398919,5.57774753988443,8.24353732048891,10.5882545951404,4.36591468339252,7.26360737909956,6.71826101005535,12.3233992269483,4.44176192028932,9.38583639746741,7.68298451707106,8.42563145001199,6.26368695696607,7.55043521778525,7.24181898665897,5.81359794477816,6.16611576836401,6.85216689925424,6.92673075460689,8.72145402174567,6.48845001649057,5.42134610877152,6.03122334965459,6.48709948873741,3.95490234933156,6.0963774209575,7.47983092694894,7.14052849561009,7.98787694252184,7.09951905500684,4.54544411738789,8.62741791036183,3.52479176090889,3.56314861630673,6.12377836171648,8.27924574222569,5.36784572791892,3.01670832322562,5.93003120171848,7.71286868419612,6.16554548400619,4.49796249733155,7.14548032458553,4.24551762223339,3.74752726892914,4.83454896180914,3.86680942694348,3.78839595842092,8.17037692309435,6.01088556585126,4.53536536615097,5.08805911378432,7.59520581208112,4.40822273100716,5.33290671690639,6.01992798386323,4.63579159489268,7.38628501218406,6.49996566410682,8.63913986079965,5.16566553011038,5.49856297520255,6.61621405121994,6.04744103247325,5.97958211716356,7.24181898665897,4.94152286582823,7.73735353664348,6.17219400522532,4.6877725202028,5.7880498648472,10.1111725021026,4.26963498334962,4.01962829138047,7.60313683844469,6.41548418932864,5.53547063636413,6.97009446337542,5.04530790701499,6.30412270780881,9.89211944693341,4.75146940901874,6.71369804851688,4.98665226020055,4.55753784244314,5.53579593970252,5.83589876625394,5.38023031387836,3.70629432357552,5.71315269762106,3.66354266777254,4.2464853462444,3.66142224112253,7.25339675786101
868,"ependymoma",12.8940331530618,8.31094403409052,8.25272699392992,9.93078999032828,4.53520849529397,8.04138874933572,7.16317703755176,6.98700967630572,5.43519892789443,5.86133663693952,7.87011355352374,8.20950964178087,7.35578196923928,9.01138034842547,9.06370843328492,6.16065525512061,5.93511845855927,6.10020102972697,9.24016308739102,5.99196301878917,7.11619101377627,7.03385953837804,7.01426392716825,7.46977747659783,6.99365108613237,7.16447603133763,9.09028585822871,6.3180000881864,8.49040551675042,5.47362727840151,8.09713668533555,7.92726856904106,7.32378871523455,8.15927473564203,4.76958328166654,6.29268134208639,8.31624728866696,6.39040415115101,9.54386298425261,7.59146063185792,7.21126779368177,7.055738041891,3.86051021724852,5.89922623514662,4.56866917273684,5.54939874824506,5.90323907742169,6.19431101001058,9.26792131421082,7.68172326402558,8.52045763777159,5.58445925367754,6.94922662433234,5.80221771479603,6.21605284785914,5.68956383887132,5.21729628359315,6.70788393687916,4.15138607721774,6.87489847965798,3.81168399318534,7.90156625136849,6.4116781852348,8.25668901007699,7.31509738996282,8.21258919790549,7.41393565472626,7.73034349751735,8.18891371780343,5.36997300547136,6.03126971525536,6.7607357617124,8.02966791206819,9.53500228996382,7.70638052580969,5.41364440291272,6.28505151472461,7.05406647113728,3.82359298174366,6.79336782623719,7.71866040723614,7.32026874655965,9.16001550946457,8.30682147098279,4.68190337585565,7.10243577940938,3.53786309267444,3.33695753829413,6.26037113362624,8.75179118969774,5.82313803192426,3.01858983334147,6.51225317919461,7.03739289322042,6.07788095870056,5.00443117687533,7.25221056628151,3.69157774662821,3.95503038298198,4.39604428330524,3.48849479447247,3.51128254331509,8.96236655065882,6.09646417844994,4.59824128702513,6.25410983913801,6.93953502625333,4.65941255775968,5.42780359815322,6.34264656967067,4.69432662156822,7.86142677717088,6.3528690231843,9.56478027575515,4.71234418277629,5.14685614473917,6.97527247370597,7.58787383171108,6.16117127853954,6.87771624361389,4.62873149186487,7.62863193644493,6.93364792589956,4.4111313176347,5.89472888868792,10.6116560393708,4.33122019761764,4.91864551246424,7.64934368471315,5.91410288811495,6.51297291955896,5.63882446114112,4.92573836797425,5.93662291686682,7.68437113027683,5.24085270267234,6.77987359268616,5.04572267574852,5.01690787994542,5.53683955380829,5.6853828209307,4.90242039275708,4.46230725108615,5.67801632616013,3.87283275526622,4.95145236862921,3.52790321778914,7.26482239500379
869,"ependymoma",12.5068865834967,8.8556229639423,8.7735725994659,8.57472681999892,4.13169998660992,7.66630970543798,7.54584465066575,5.97271331854209,5.90752855373438,6.40578199638565,6.78554192455218,8.17836958649651,6.61826063094841,8.83286285569813,8.55062050818673,5.63288199325341,5.57050813807795,7.5521683455486,8.35658508113821,6.58683450868932,8.26471751753985,6.51423777830214,6.15434013749964,7.4418418197889,7.62612986525951,6.0499701749095,9.69930300300951,6.16328330646088,8.05029066070133,4.4797911905441,6.88578734573709,9.32164076502254,7.90533767263026,9.15528396749736,5.44707136433935,5.90798511701345,8.69585160097348,6.05917190972353,8.54905390086573,8.70105891177447,7.77271344590667,8.84075063809946,4.05699415017946,6.45718957303023,5.14559683816797,5.64599294806179,6.68620906247835,8.14223238046138,10.0236626911167,8.15970459586136,6.96320272588882,5.54170040216546,6.55912243037813,5.92660991722478,5.98428000854631,5.48595440630744,6.6535589362344,8.36338080075616,4.33381129756723,7.22405142667493,6.02797066531844,10.6020319448713,5.84656672591317,9.63335960325655,6.85446604710531,7.46084426204133,6.93954518926907,6.92488720258364,5.78320754571662,4.99208993076131,5.57632975330927,7.16434743763654,7.72289741769577,9.48714326957005,6.29218795482465,5.50604242060214,5.05733956152338,6.34242407804838,4.08272144576144,6.69683440074748,8.29811872377584,7.85620503990672,9.41178898129829,8.24640721756064,4.42434949335652,8.35180088125362,3.46047350637005,3.88444726498482,6.33718073393928,7.51484528941824,6.59192394403567,3.29714383399754,7.34072304490605,7.36457243301311,5.92663452421505,4.7892098503942,6.32123266798055,4.76023618692068,4.92487695375528,4.75352507979819,4.0376677520935,3.55658471982792,7.74619251414278,5.45258891921139,4.42460482440547,6.34068100917274,6.71560851005658,4.73456409537197,5.27083276837519,5.31459161379541,4.55173415296215,6.62871763229788,6.46936333066677,7.76033992943222,4.86563281559407,4.50759107820232,6.25631025951914,7.14823872307012,5.37709614357495,6.97500294340692,4.74037790282158,8.02974796197001,6.50594382533223,4.35006356869193,5.30911850274645,10.5835693559953,4.77689929649172,5.64292353493546,7.22199165272449,6.03361644654478,4.72150287571245,9.63742726887351,4.95044306075629,5.82640114215104,7.06836664145795,4.27084619802746,5.88334769654826,4.76754204415956,4.65957192511297,7.2521972909945,5.80355577231247,4.7587335267458,3.5197392650693,5.35353725689156,3.41638315315317,4.22541883593175,3.69989314710083,7.16084617348559
870,"ependymoma",11.9463033822537,8.85307451008136,7.58323300083952,8.69428031314618,4.06704417767128,8.78770423361617,7.45972713722997,5.54525237631644,4.80861943907627,5.11617112595969,6.88326184846285,7.79437475859833,6.52484181877511,9.85436544775302,8.99089078588291,5.53656512030015,5.41582843028994,6.45309728592237,7.14390711441925,5.76008716011389,5.48245411904995,6.38450024993198,6.21102786500119,7.91690991714898,7.07041742732073,5.85817617478509,9.26323777631677,6.12540670915261,8.42167816292224,4.43223857231851,6.94517002785604,6.44902049097843,7.57000338998313,9.4022741416566,5.48132800273637,5.7237601343117,8.63029328834742,6.00961469038318,9.16551202954946,6.44393204614766,5.63903579607712,5.70779859691755,4.75747902494998,6.75540797489957,6.02250456615814,7.10966164223719,5.6983833988531,6.09292740669836,10.3017508141649,7.7039550819822,7.26778867065055,5.72144624857039,6.80036855861255,5.91841316498147,5.65823689253147,5.37707851147299,4.00810027769057,5.56888487902927,4.080301154952,7.53229344693358,3.9089299615011,7.30832779462457,7.73616251705628,9.47670718459397,8.32084991504127,7.55799295390309,7.48378397020885,6.81886035455843,4.84919441719828,8.74572425627565,5.42950506847896,7.94585855221869,8.23032564381102,9.30207382640967,5.40052915501448,4.98220316880869,4.50588080823299,5.8821147176512,3.74751596197199,6.7050229659617,7.583030719565,7.78751874739901,9.12949902483417,7.93930388682092,4.3153926069158,7.86685704220358,3.49343358424564,3.59089022552973,6.64691790614243,7.88257386162965,5.46126363669919,3.3152142788692,6.09031675688406,7.14342603340554,5.71694958206422,4.33761202243581,6.24726950812581,3.8216184929061,3.45127719247411,4.64961808545921,3.67761969187181,3.76789757793518,7.28563482985479,5.87804151760451,4.14559939143287,5.56692912672054,5.67962244565,4.37299767114412,5.15844003348632,5.07158042797339,4.64012623586448,6.88384324795327,5.67633636821507,7.91388551762984,5.02962158441376,4.47547334506499,5.77823066159136,7.25914174298094,5.28955386964081,6.31907356032807,4.28556012886908,8.38789682555555,6.77073598242038,4.30369057492423,5.01625468807552,11.1498918419811,5.37777258279876,5.73989050350875,7.34100483082374,5.20276799799919,4.91986426355556,9.46321097491602,4.73181125540016,5.69272223984754,5.82824455093829,4.48318258577146,5.99230194504399,4.75105003805137,4.43318321295912,5.80302057968034,5.22174894452278,5.01505833434317,3.4399410285052,5.2617976292438,3.43794993880767,3.99674266612424,3.43591609982795,6.65169683098165
871,"ependymoma",12.4775160697466,8.91247167052594,8.82879154835656,9.00421842174796,5.45347479604248,8.31389549037272,7.65226860954343,5.83180418432917,6.13580110605695,5.34908467326031,6.57989808211195,7.95231129799349,6.30676408344113,8.88869484970529,9.06748591114082,5.65646791404701,5.44531140148889,7.62023961635355,8.27985809680117,5.40314606745,8.14747863197338,6.56560183675393,6.31857981345607,6.99517653259126,6.9444833102125,6.00645850326002,9.78408654470665,5.92827326989172,7.74886779095427,4.59608843657773,6.93231142494413,7.80544252486029,6.82290481995344,9.14614846097971,5.03878294145505,4.93376160984915,8.46871970329562,6.05806832790772,8.54291722477851,7.613409631153,6.99151573935919,6.52394342484926,4.06422581459978,6.45382625538926,5.61649245726933,5.98965264417814,6.70404588161577,8.07451762939963,10.0654791432354,8.10073440797292,7.59611743910665,5.35251048220666,7.20229822374839,7.42110080997581,6.99431618229961,5.2902377552093,5.47178099575217,7.72815396421628,3.84663276818618,7.09187150373367,4.52095263393619,8.796715918507,6.42005678296399,9.18659543916716,7.79249573370989,7.39747350833021,7.62262062211555,6.76744076603325,7.37277534500111,5.11943583272158,5.23309019757904,7.38553827225672,8.46669652625891,9.2072176223845,7.54112834896978,6.22052064687534,4.83884600894622,6.04498890947089,3.82514848855068,6.81437838023783,7.6520403580247,7.64848260732096,10.1830268399925,9.23018396866119,4.31295537446641,8.7430841948746,3.70152671404962,3.89076945693375,6.48804062977971,7.65005977549228,5.93880473469904,3.17229416873464,7.72826279007755,6.9018576965923,5.60814966704493,5.13390781311096,7.51811921731893,4.0330139920976,3.62977704655258,4.71166759295521,3.89900705620805,3.89723785575927,7.75500708848224,5.92952932100954,4.63944912005188,5.92601955806959,6.99705856280816,4.20192322951395,4.95886762055992,5.66725421208769,4.31414592472931,7.03736456576116,5.78792229426096,7.64509527915847,4.63382624979397,4.7892127304739,5.84463709113836,7.4351339208233,5.06656386215238,6.38414345605556,4.51703856322785,8.23915015298387,6.50340271348115,4.2148409720029,5.03484874529035,10.7511660638645,5.03661157912295,6.10696175836022,7.0413682279457,5.84889699133464,4.73405437507792,9.47560664271681,4.82045597269803,5.68186235675994,7.97507719074036,4.6946981064414,5.87180033279824,4.81558741651743,4.40593920287139,5.73366152877789,5.49049157181075,4.87687926312014,3.36021777021168,5.45139962116345,3.25824442480966,4.05882820193296,3.17264241080056,6.79474635903087
872,"ependymoma",12.6940592093547,8.73302822947126,7.77887929336998,8.33671202345202,4.06840114478813,7.93162053135943,7.53426749619635,5.93195813722502,6.31675005347219,5.48571565507068,7.08493607898408,8.21826928099324,6.745924907615,9.00130926231254,9.24799927005977,5.63561065702136,5.39601264498891,7.19167885109192,7.58649470017728,6.10572992129329,7.65160993622343,6.75231844808722,6.7394501413867,6.90971107239653,6.54515526066375,6.16084982233532,9.60283076372821,6.11878076458457,8.05863474281844,4.45903013769467,6.96787171293857,7.73148942764979,7.27237489505765,8.65102184746124,4.88445133176802,5.49076546148709,8.82632368060441,5.70520433591762,8.18915669828471,8.01944907161656,7.20636633018243,6.99722641247825,4.0685197483423,6.24652837347276,4.90710634078392,5.49666957754785,7.52185976054159,8.09219650227899,9.93186748401404,8.15809152862797,7.12698287548357,5.58516676346139,6.89221681055139,6.38679858388988,6.16016799462855,5.03627302814075,5.05028158568327,6.66993829917897,3.82605505097332,6.46096307518172,4.49699269973329,9.34584388948696,5.82621559613894,8.91931998398704,7.64413941323387,7.72099345949357,7.00123485971932,6.64843819852069,7.58474490851118,4.81068096302096,5.4711957537594,7.03385766618792,7.78870749783026,8.74322105005262,6.34501289601796,5.79221318423485,5.6136659772032,6.06050531979977,3.71840250602252,6.98096440324629,7.58599985023577,7.24722437132389,8.48318660391676,7.73195696667964,4.33643182019366,8.1017977175378,3.55332744493973,4.07339856846838,6.42893081752,7.86926645859895,5.25758131016025,3.27394132734057,7.35188140008325,7.61683156064334,6.00554857790397,4.75522175744285,7.03097694775015,4.43403005722162,3.9489796983285,5.03141502721609,4.03439815727272,3.9765786058841,7.83213238598579,5.52900284752257,4.3769378185469,5.4349971144837,6.92155462730995,4.18871261727957,5.27334135070478,5.4376410219219,4.52105448579519,6.66162553296076,5.74740975041126,7.65723529719237,4.74483634779191,4.81430001730171,6.10790040796756,6.65568426623126,5.38844547655894,6.69458925068037,4.33568395748269,7.93648632872923,5.79530865930872,4.89531551128671,4.97288625113608,10.6602758585654,4.77763034347452,5.52644144661197,7.01969142224608,6.17324394744008,4.81430001730171,8.71413828856001,4.65035153993789,5.98100654707243,7.91408872789925,4.88016688778689,5.8247994857932,4.89549049526394,4.81430001730171,5.64941750538046,5.66956044874157,5.08668561881241,3.37811679199943,5.18048007577508,3.89288217392142,4.40537851458504,3.62192919381247,6.92846369165003
873,"ependymoma",12.4161881788344,9.07911617447144,8.33580998886925,8.80170343133599,3.85358893520586,8.38188465980953,7.29033542779415,6.09329496669693,8.30870668772197,5.45227958776145,6.8078787736756,8.43384134186134,6.69996646624039,9.16552193673593,8.91564663982196,5.54049747464964,5.035822318659,7.49590985813355,7.51901296596392,5.98785546437911,7.41852728332019,6.8669100322584,6.35468158256999,7.18486214382244,7.00503654340027,6.33859507360719,9.80427831095953,6.16425832876254,7.49672439767346,4.56786589751363,7.01721846466514,7.50530272345988,7.24167233785788,8.0853561478663,4.92970263929555,4.88116274349505,8.57509759959215,6.40218073276443,8.38234780019687,6.92054620941954,7.34002249447311,6.2065001103272,4.51574341755149,6.97934340633593,5.07822147960874,5.64249633959116,6.10196663612895,8.4012804681793,9.92232630778163,8.07792819938756,7.20685168276485,5.30384696642987,7.73638390821249,8.52523261416953,7.62070569935475,5.24872069724055,5.49649811207524,8.14979527242446,4.22041873710361,7.03760006276903,4.92452406319301,8.9205927354457,5.08966280970337,9.08860345520523,8.00313299222639,7.66618155922967,6.27970208806662,7.02032436646398,7.09839326123881,5.16341655630319,5.56873016505585,7.18958175425893,7.44711591695435,8.65407414804053,6.50312104230616,5.57921390968278,5.15412819245529,6.236688942071,3.87521012198283,6.77482609123572,7.60376937750759,7.49544731818482,10.8678092286629,9.7632656753726,4.32016979208107,7.50753987436637,3.60227973284858,3.73300606631831,6.14913430991486,7.87406191846274,5.49623933398466,3.69534862306919,6.8218154891644,7.49722347982325,5.78178412231801,6.48388222421462,6.83280562905963,4.14389376553515,3.62553720099739,5.29948685835681,4.59852800315244,5.07155986167341,7.95450843816792,5.79198077154306,4.89191375788981,5.173804135229,6.9357562050404,4.25410633670542,5.2514763935618,5.60255068175661,4.7989160681214,6.45442498620894,5.34370374700591,7.82500472438505,4.82635371769235,5.30919109431537,5.89407200643637,6.45920998211889,5.56706217377678,6.29176564476497,4.40675229852597,8.02101095668133,6.0714641408479,4.36783958981799,5.39896906036256,10.6393628862958,4.66842427325262,5.10956834111684,7.00676683735569,5.59619008272234,5.16647139842396,8.28599081313731,4.8625972650882,5.87806826341969,8.38942890071824,4.68926052712548,5.88709380375801,5.25910295340569,4.5143357432904,6.41741977223886,5.75600345680075,4.91817690967399,3.49824061059723,5.68019893270974,3.61236989969341,3.97181294207218,3.41438191593274,6.86523830071356
874,"ependymoma",12.7758597975058,9.26683774231758,6.9668601742763,8.49916033487598,5.27906925029996,7.72677494250362,6.80278181566971,6.02879257872678,5.54589483702619,5.17906476672565,8.02878646119306,8.91298082500314,6.88789605086498,10.1968772501168,8.61565244403101,5.79124019830266,5.17357023259065,6.94308997072864,7.52044107190128,5.60228208131338,7.30646943983736,7.1949894761484,6.14399869736567,7.70641536529384,8.37516687829412,6.28197792851298,8.02348668770729,9.71189341377058,9.08027437207999,4.75112958941873,7.07125414408378,6.91793326173407,7.41901347168627,9.13318199268829,5.04818998164858,6.14661132821042,8.64199539935433,6.25185311673684,8.56517331785928,7.51900667893781,8.02720396278635,7.83558989967669,3.92836932537682,6.28789722709576,6.77581224258926,8.20511042063185,6.25848952543761,5.31436114733657,10.4654873799785,7.91951778222686,7.12767397333515,5.653565081285,6.98629837243474,6.97419784734603,5.86812395681237,5.4467213663847,6.19887244879324,8.60466978207609,4.45213017153616,7.18234980769299,5.32870181398474,9.8407279947412,6.87637492539336,8.81194992828165,7.42978786382518,7.89833339297883,6.56303813761026,7.11039390147824,5.3956718748691,5.38632221950441,5.34476550342001,6.43224701314562,8.05606472855508,9.10864334767982,6.49745340069022,6.0018076140344,5.29842565848314,6.74752529103381,3.8433024918504,6.45024211882525,7.09512114142372,6.55727488763009,9.19750375111462,7.8785267435693,4.39531281797053,8.54471439041673,3.54805595383677,3.67338846909765,7.74534456544501,8.16739619826283,7.53068159391378,3.13586693089229,6.13253666348843,7.4136703369466,5.8318504580853,4.44632519110729,6.7464073958705,4.23243524048578,3.69582413240959,5.08183659752098,3.93632491031705,3.44742166594229,7.93235318528027,5.6855296836072,4.75111542068408,5.72004475470643,6.13589970734311,4.52352712678899,5.46736620822486,5.84821942903143,4.53253405451955,7.54993400953688,5.72241693789206,7.66734901831162,4.89721541116092,4.78990781739708,6.23681441358646,7.49931974054596,5.80642269484846,6.48997534511063,4.79053679991729,7.38802952365873,6.37641201419559,4.66251511304188,5.11349850149262,11.435926095958,5.13577574800187,5.27157383468301,7.07720550961443,5.9137109566768,5.22767600845269,7.76535536281727,4.98733647662714,11.3576460616026,4.92046202161207,4.99304445715866,6.10561217253709,4.71268413460127,4.97392464489313,4.45307194554653,5.65340321836712,5.44229518731688,3.73145820561502,5.50631121162964,3.4283960117145,4.42812426600223,3.68576847893074,7.01998037550595
